,REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY,COUNTY,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e)
3461,2023,"Ingredion Incorporated, Indianapolis Plant",39.744833,-86.174306,INDIANAPOLIS,MARION COUNTY,IN,46221,INGREDION INC,60943
3462,2023,Intercession City Power Plant,28.2628,-81.5486,INTERCESSION CITY,Osceola,FL,33848,DUKE ENERGY CORP,211060
3463,2023,Intermountain Gas Company,43.59906,-116.27417,Boise,ADA COUNTY,ID,83709,MDU RESOURCES GROUP INC,35061
3464,2023,Intermountain Generating Station,39.5035,-112.5811,DELTA,Millard,UT,84624,Intermountain Power Agency,4427131
3465,2023,Intermountain Regional Landfill,40.21622362,-112.0818141,Fairfield,Unknown,UT,84013,ROC FUND LANDFILL HOLDINGS LLC,80347
3466,2023,"International N&H USA, INC",44.107014,-69.104236,ROCKLAND,KNOX COUNTY,ME,4841,INTERNATIONAL FLAVORS & FRAGRANCES INC,12585
3467,2023,"International N&H USA, Inc.",39.681306,-75.720694,NEWARK,NEW CASTLE COUNTY,DE,19711,INTERNATIONAL FLAVORS & FRAGRANCES INC,22132
3468,2023,International Paper - Columbus Mill,33.360815,-88.458046,COLUMBUS,LOWNDES COUNTY,MS,39701,INTERNATIONAL PAPER CO,138625
3469,2023,International Paper - Erie Lowville Landfill III,42.036048,-79.847748,Wattsburg,ERIE COUNTY,PA,16442,INTERNATIONAL PAPER CO,31443
3470,2023,International Paper - Flint River Mill,32.253889,-84.068417,Oglethorpe,MACON COUNTY,GA,31068,INTERNATIONAL PAPER CO,97188
3471,2023,International Paper - Georgetown Mill,33.364166,-79.303279,GEORGETOWN,GEORGETOWN COUNTY,SC,29440,INTERNATIONAL PAPER CO,319897
3472,2023,International Paper - Mansfield Mill,32.156566,-93.559912,MANSFIELD,DE SOTO PARISH,LA,71052,INTERNATIONAL PAPER CO,671632
3473,2023,International Paper - Maysville Mill,38.69004,-83.80226,MAYSVILLE,MASON COUNTY,KY,41056,INTERNATIONAL PAPER CO,50288
3474,2023,International Paper - New Bern Mill,35.2081,-77.1242,Vanceboro,Craven,NC,28586,INTERNATIONAL PAPER CO,114519
3475,2023,International Paper - Orange Mill,30.2202,-93.7416,ORANGE,ORANGE COUNTY,TX,77632,INTERNATIONAL PAPER CO,241521
3476,2023,International Paper - Pensacola Mill,30.60539,-87.322938,CANTONMENT,ESCAMBIA COUNTY,FL,32533,INTERNATIONAL PAPER CO,224097
3477,2023,International Paper - Pine Hill Mill,31.969744,-87.480695,PINE HILL,WILCOX COUNTY,AL,36769,INTERNATIONAL PAPER CO,236263
3478,2023,International Paper - Red River Mill,31.905326,-93.173636,CAMPTI,NATCHITOCHES PARISH,LA,71411,INTERNATIONAL PAPER CO,180358
3479,2023,International Paper - Springfield Mill,44.055179,-122.952998,SPRINGFIELD,LANE COUNTY,OR,97478,INTERNATIONAL PAPER CO,110745
3480,2023,International Paper - Valliant Mill,33.9984,-95.1115,VALLIANT,MCCURTAIN COUNTY,OK,74764,INTERNATIONAL PAPER CO,432836
3481,2023,International Paper - Vicksburg Mill,32.5278,-90.772239,REDWOOD,WARREN COUNTY,MS,39156,INTERNATIONAL PAPER CO,186174
3482,2023,International Paper Company - Newport Mill,39.908167,-87.415361,CAYUGA,VERMILLION COUNTY,IN,47928,INTERNATIONAL PAPER CO,20303
3483,2023,International Paper Franklin Landfill,36.672834,-76.887309,Franklin,ISLE OF WIGHT COUNTY,VA,23851,INTERNATIONAL PAPER CO,98370
3484,2023,International Paper Mobile Closed Landfill,30.751683,-88.054862,Mobile,MOBILE COUNTY,AL,36610,INTERNATIONAL PAPER CO,18107
3485,2023,International Paper ROME LINERBOARD MILL,34.253517,-85.329016,ROME,FLOYD COUNTY,GA,30165,INTERNATIONAL PAPER CO,173480
3486,2023,International Paper Rock Crossing Landfill,30.598056,-87.380556,Cantonment,ESCAMBIA COUNTY,FL,32533,INTERNATIONAL PAPER CO,29744
3487,2023,International Paper-Courtland Mill,34.735,-87.3108,COURTLAND,Lawrence,AL,35618,INTERNATIONAL PAPER CO,75631
3488,2023,International Paper-Franklin Mill,36.6803,-76.9128,FRANKLIN,Isle of Wight,VA,23851,INTERNATIONAL PAPER CO,106860
3489,2023,International Paper-Port Wentworth,32.1582,-81.1592,Port Wentworth,CHATHAM COUNTY,GA,31407,INTERNATIONAL PAPER CO,108097
3490,2023,International Paper-Prattville Mill,32.4167,-86.4667,PRATTVILLE,Autauga,AL,36067,INTERNATIONAL PAPER CO,406514
3491,2023,International Paper-Riegelwood,34.3528,-78.2028,RIEGELWOOD,Columbus,NC,28456,INTERNATIONAL PAPER CO,301786
3492,2023,International Paper-Riverdale Mill,32.425,-86.8694,SELMA,Dallas,AL,36703,INTERNATIONAL PAPER CO,483775
3493,2023,International Station Power Plant,61.168812,-149.911006,Anchorage,ANCHORAGE MUNICIPALITY,AK,99518,CHUGACH ELECTRIC ASSOC INC,416500
3494,2023,Interstate,39.8233,-89.5888,SPRINGFIELD,Sangamon,IL,62707,CITY OF SPRINGFIELD ILLINOIS,27824
3495,2023,Interstate Paper LLC dba DSSmith Riceboro,31.741967,-81.406692,RICEBORO,LIBERTY COUNTY,GA,31323,DS SMITH PLC,82297
3496,2023,Interstate Power & Light Gas Distribution,41.97704,-91.66872,Cedar Rapids,LINN COUNTY,IA,52401,ALLIANT ENERGY CORP,21371
3497,2023,Invenergy Nelson Expansion LLC,41.7749,-89.6067,Rock Falls,LEE COUNTY,IL,61071,Invenergy Nelson Expansion LLC,152472
3498,2023,Inver Hills Generating Plant,44.781,-93.042,Inver Grove Heights,DAKOTA COUNTY,MN,55075,XCEL ENERGY INC,64752
3499,2023,Iowa Fertilizer Company,40.69,-91.23,Wever,LEE COUNTY,IA,52658,IOWA FERTLIZER CO LLC,1350065
3500,2023,"Iron Cumberland, LLC",39.79547,-80.16442,Waynesburg,GREENE COUNTY,PA,15370,IRON SENERGY HOLDING LLC,1636800
3501,2023,Iron Horse Gathering - Basin 360,35.146018,-97.921775,Amber,Unknown,OK,73004,IRON HORSE MIDSTREAM LLC,217719
3502,2023,Iron Horse Processing Plant,35.145966,-97.921797,Amber,Unknown,OK,73004,IRON HORSE MIDSTREAM LLC,99533
3503,2023,Iron Pennsylvania Land LLC,39.836187,-80.128397,Waynesburg,Unknown,PA,15370,IRON SENERGY HOLDING LLC,12310
3504,2023,IronUnits LLC,41.675323,-83.477908,Toledo,LUCAS COUNTY,OH,43605,CLEVELAND-CLIFFS INC,802938
3505,2023,Ironhorse Complex Gas Plant,40.036269,-109.45371,Vernal,UINTAH COUNTY,UT,84026,MARATHON PETROLEUM CORP,160928
3506,2023,"Ironside Energy, LLC",41.65984,-87.46585,East Chicago,LAKE COUNTY,IN,46312,PERC HOLDINGS 1 LLC,22782
3507,2023,Iroquois Bio Energy Company,40.933056,-87.067222,Rensselaer,JASPER COUNTY,IN,47978,IROQUOIS BIO-ENERGY CO LLC,80935
3508,2023,Irving Consumer Products Inc - Macon,32.74109,-83.64578,Macon,BIBB COUNTY,GA,31216,IRVING CONSUMER PRODUCTS INC,110966
3509,2023,"Irving Tissue, Inc. Fort Edward Facility",43.2699,-73.58769,Fort Edward,WASHINGTON COUNTY,NY,12828,IRVING JD LTD,31614
3510,2023,Irvington Generating Station,32.16,-110.9047,TUCSON,Pima,AZ,85714,UNS ENERGY CORP,751196
3511,2023,Itafos Conda LLC,42.739417,-111.541421,SODA SPRINGS,CARIBOU COUNTY,ID,83276,ITAFOS CONDA HOLDINGS,138625
3512,2023,Ivanpah Solar Electric Generating Facility,35.56454,-115.60214,Nipton,SAN BERNARDINO COUNTY,CA,92364,NRG ENERGY INC (50.1%); ALPHABET INC (28.1%); BRIGHTSOURCE ENERGY INC (,56418
3513,2023,J BAR J LANDFILL,41.056436,-101.576715,OGALLALA,KEITH COUNTY,NE,69153,WASTE CONNECTIONS US INC,64328
3514,2023,J D Kennedy,30.3644,-81.6236,JACKSONVILLE,Duval,FL,32206,JACKSONVILLE ELECTRIC AUTHORITY,103129
3515,2023,J H Campbell,42.9103,-86.2036,WEST OLIVE,Ottawa,MI,49460,CMS ENERGY CORP (96.17%); MICHIGAN PUBLIC POWER AGENCY (2.75%); WOLVERINE POWER SUPPLY COOPERATIVE INC (,6673593
3516,2023,J K Spruce,29.3091,-98.3205,SAN ANTONIO,Bexar,TX,78223,CPS ENERGY,5604408
3517,2023,J P Madgett,44.3026,-91.9126,Alma,Buffalo,WI,54610,DAIRYLAND POWER COOPERATIVE,1546538
3518,2023,J R Kelly,29.6467,-82.3219,GAINESVILLE,Alachua,FL,32601,CITY OF GAINESVILLE FLORIDA,328372
3519,2023,J R SIMPLOT CO,46.837778,-119.176389,OTHELLO,ADAMS COUNTY,WA,99344,JR SIMPLOT CO,107817
3520,2023,J R SIMPLOT COMPANY,36.551156,-120.113717,HELM,FRESNO COUNTY,CA,93627,JR SIMPLOT CO,20479
3521,2023,J Robert Massengale Generating Station,33.6039,-101.8408,LUBBOCK,Lubbock,TX,79401,CITY OF LUBBOCK TEXAS TEXAS,17086
3522,2023,J. C. Elliott Landfill and Transfer Station,27.703602,-97.447277,CORPUS CHRISTI,NUECES COUNTY,TX,78415,CITY OF CORPUS CHRISTI,64003
3523,2023,J. R. Simplot Co.,47.131732,-119.18926,Moses Lake,GRANT COUNTY,WA,98837,JR SIMPLOT CO,26271
3524,2023,J.E.D. SOLID WASTE MANAGEMENT FACILITY,28.060942,-81.095173,ST. CLOUD,OSCEOLA COUNTY,FL,34773,WASTE CONNECTIONS US INC,134040
3525,2023,J.G. Boswell Tomato Company Kern LLC,35.39892,-119.41218,BUTTONWILLOW,KERN COUNTY,CA,93206,JG BOSWELL CO (95.23%); IL POMODORA INC (,43971
3526,2023,J.G. Boswell Tomato Company Kings LLC,36.066559,-119.571981,CORCORAN,KINGS COUNTY,CA,93212,JG BOSWELL CO,26457
3527,2023,J.M. Shafer Generating Station,40.0979,-104.7745,FORT LUPTON,Weld,CO,80621,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,482180
3528,2023,J.R. Simplot Company,47.933611,-97.0825,Grand Forks,GRAND FORKS COUNTY,ND,58201,JR SIMPLOT CO,42210
3529,2023,JACKALOPE TREATER,27.2567,-98.9001,MIRANDO CITY,JIM HOGG COUNTY,TX,78369,ENERGY TRANSFER LP,49805
3530,2023,"JAMES HARDIE BUILDING PRODUCTS, INC. (CLEB)",32.291735,-97.503067,CLEBURNE,JOHNSON COUNTY,TX,76033,JAMES HARDIE INDUSTRIES PUBLIC LTD CO,42367
3531,2023,"JAMES HARDIE BUILDING PRODUCTS, INC. (PERU)",41.372514,-89.138584,PERU,LASALLE COUNTY,IL,61354,JAMES HARDIE INDUSTRIES PUBLIC LTD CO,39674
3532,2023,JANESVILLE CITY/ROCK COUNTY LANDFILL,42.68186,-89.02731,JANESVILLE,ROCK COUNTY,WI,53547,CITY OF JANESVILLE WISCONSIN,143193
3533,2023,JAX LNG,30.39336,-81.56012,Jacksonville,DUVAL COUNTY,FL,32226,PIVOTAL LNG (50%); SEASIDE LNG,30427
3534,2023,JAY BUSINESS UNIT-St. Regis Gas Treating Facility-BASIN 210,30.94845,-87.17817,Houston,SANTA ROSA COUNTY,TX,77002,MAVERICK NATURAL RESOURCES LLC,117232
3535,2023,JAY COUNTY LANDFILL,40.380206,-85.091221,PORTLAND,JAY COUNTY,IN,47371,WASTE MANAGEMENT INC,27027
3536,2023,"JBS SOUDERTON, INC. - RENDERING FACILITY",40.283058,-75.341965,SOUDERTON,MONTGOMERY COUNTY,PA,18964,JBA USA HOLDINGS LLC,33821
3537,2023,JBS SWIFT,42.054417,-92.897944,MARSHALLTOWN,MARSHALL COUNTY,IA,50158,JBA USA HOLDINGS LLC,51697
3538,2023,JBS Swift Beef Company - Greeley Plant,40.44278,-104.69233,Greeley,WELD COUNTY,CO,80632,JBA USA HOLDINGS LLC,56423
3539,2023,JBS Swift Food,41.000833,-92.391389,Ottumwa,WAPELLO COUNTY,IA,52501,JBA USA HOLDINGS LLC,42757
3540,2023,JBS/Swift Pork Company,39.99379,-90.404577,BEARDSTOWN,CASS COUNTY,IL,62618,JBA USA HOLDINGS LLC,41138
3541,2023,JEB Gas Plant,31.33556,-101.797218,RANKIN,UPTON COUNTY,TX,79778,TARGA RESOURCES CORP (73%); PIONEER NATURAL RESOURCES CO,159283
3542,2023,JEFFERSON CITY LANDFILL,38.54066,-92.10316,JEFFERSON CITY,COLE COUNTY,MO,65101,REPUBLIC SERVICES INC,28024
3543,2023,JEFFERSON COUNTY LANDFILL,34.339528,-92.185611,PINE BLUFF,JEFFERSON COUNTY,AR,71602,WASTE MANAGEMENT INC,54213
3544,2023,JEFFERSON DAVIS PARISH LANDFILL,30.271457,-92.860239,WELSH,JEFFERSON DAVIS PARISH,LA,70591,REPUBLIC SERVICES INC,54282
3545,2023,JEFFERSON PARISH SANITARY LANDFILL,29.92764,-90.25185,AVONDALE,JEFFERSON PARISH,LA,70094,JEFFERSON PARISH GOVERNMENT,73337
3546,2023,"JELD-WEN, INC.",41.763902,-76.416188,TOWANDA,BRADFORD COUNTY,PA,18848,JELD-WEN HOLDING INC,48573
3547,2023,JERRITT CANYON MINE,41.40332,-115.910116,ELKO,ELKO COUNTY,NV,89801,JERRITT CANYON GOLD LLC,16954
3548,2023,"JESSOP STEEL, LLC WASHINGTON FACILITY",40.175905,-80.274784,WASHINGTON,WASHINGTON COUNTY,PA,15301,ALLEGHENY TECHNOLOGIES INC,31117
3549,2023,JEWELL COAL & COKE,37.234374,-82.043024,Oakwood,BUCHANAN COUNTY,VA,24631,SUNCOKE ENERGY INC,376576
3550,2023,JGT2 Cogen,44.506,-70.242,JAY,Franklin,ME,4239,PIXELLE SPECIALTY SOLUTIONS LLC,56679
3551,2023,JGT2 Mill,44.506335,-70.238607,JAY,FRANKLIN COUNTY,ME,4239,PIXELLE SPECIALTY SOLUTIONS LLC,43345
3552,2023,JIM BEAM BRANDS COMPANY,37.92905,-85.652687,CLERMONT,BULLITT COUNTY,KY,40110,BEAM SUNTORY INC,28007
3553,2023,JIM BEAM BRANDS COMPANY,37.807747,-85.687444,BOSTON,NELSON COUNTY,KY,40107,BEAM SUNTORY INC,52993
3554,2023,JMA Energy 360,35.529964,-97.528757,OKC,Unknown,OK,73118,JMA ENERGY CO LLC,18786
3555,2023,JOHN DEERE FNDRY WATERLOO,42.505,-92.357778,WATERLOO,BLACK HAWK COUNTY,IA,50701,DEERE & CO,45076
3556,2023,JOHNS HOPKINS - HOMEWOOD CAMPUS,39.32907,-76.61791,BALTIMORE,BALTIMORE CITY,MD,21218,JOHNS HOPKINS UNIVERSITY,21789
3557,2023,JOHNS MANVILLE,35.36813,-84.520764,ETOWAH,MCMINN COUNTY,TN,37331,BERKSHIRE HATHAWAY INC,111611
3558,2023,JOHNS MANVILLE,41.53034,-83.70679,WATERVILLE,LUCAS COUNTY,OH,43566,BERKSHIRE HATHAWAY INC,50625
3559,2023,JOHNS MANVILLE INTERNATIONAL INC PLANT NO 8,41.3044,-84.3393,DEFIANCE,DEFIANCE COUNTY,OH,43512,BERKSHIRE HATHAWAY INC,34615
3560,2023,JOHNS MANVILLE PLANT NO 2,41.2859,-84.3648,DEFIANCE,DEFIANCE COUNTY,OH,43512,BERKSHIRE HATHAWAY INC,27896
3561,2023,JOHNSON CANYON SANITARY LANDFILL,36.51552,-121.4342,GONZALES,MONTEREY COUNTY,CA,93926,SALINAS VALLEY SOLID WASTE AUTHORITY,85788
3562,2023,JOHNSTON COUNTY MSW LANDFILL,35.511016,-78.429316,SMITHFIELD,JOHNSTON COUNTY,NC,27577,COUNTY OF JOHNSTON NORTH CAROLINA,98907
3563,2023,JR SIMPLOT COMPANY - FOOD GROUP,43.667577,-116.73112,CALDWELL,CANYON COUNTY,ID,83606,JR SIMPLOT CO,71412
3564,2023,JR SIMPLOT COMPANY DON SIDING COMPLEX,42.9089,-112.5239,POCATELLO,POWER COUNTY,ID,83204,JR SIMPLOT CO,105807
3565,2023,JSW Steel (USA) Inc.,29.698855,-94.900224,Baytown,CHAMBERS COUNTY,TX,77523,JSW STEEL HOLDING USA INC,79668
3566,2023,"JSW Steel USA Ohio, Inc.",40.314524,-80.614763,Mingo Junction,JEFFERSON COUNTY,OH,43938,JSW STEEL USA OHIO INC,116721
3567,2023,JUNCTION CMP STN,30.384171,-99.896942,JUNCTION,KIMBLE COUNTY,TX,76849,ENERGY TRANSFER LP,58750
3568,2023,JUNIPER RIDGE LANDFILL,44.99658,-68.70436,OLD TOWN,PENOBSCOT COUNTY,ME,4468,CASELLA WASTE SYSTEMS INC,69031
3569,2023,JW Aluminum,32.703869,-80.031136,Gossecreek,CHARLESTON COUNTY,SC,29455,KOHLBERG KRAVIS ROBERTS & CO LP (42%); THE GOLDMAN SACHS GROUP INC (30%); PENTWATER CAPITAL MANAGEMENT LP (15%); MAGNETAR FINANCIAL LLC,52140
3570,2023,Jack County Generation Facility,33.101,-97.9574,JACKSBORO,Jack,TX,76458,"LS Power Development, LLC",2439505
3571,2023,"Jack Daniel Distillery, Lem Motlow Prop., Inc.",35.285359,-86.368475,Lynchburg,MOORE COUNTY,TN,37352,BROWN-FORMAN CORP,66808
3572,2023,Jack McDonough,33.8244,-84.475,SMYRNA,Cobb,GA,30080,THE SOUTHERN CO,6468269
3573,2023,Jackalope GGS  Powder River Basin 515,29.75808,-95.364,Houston,HARRIS COUNTY,TX,77002,ENERGY TRANSFER LP,75653
3574,2023,Jackson Compressor Station,41.997829,-77.03326,Lawrenceville,TIOGA COUNTY,PA,16929,NATIONAL FUEL GAS CO,55761
3575,2023,Jackson County Gas Plant,29.10769,-96.5409,Ganado,JACKSON COUNTY,TX,77962,ENERGY TRANSFER LP,280978
3576,2023,Jackson Energy Authority,35.61589,-88.81837,Jackson,MADISON COUNTY,TN,38301,JACKSON ENERGY AUTHORITY,3800
3577,2023,Jackson Generating Station,42.2488,-84.3767,JACKSON,Jackson,MI,49203,CMS ENERGY CORP,892165
3578,2023,Jackson Generation,41.439233,-88.110974,Elwood,WILL COUNTY,IL,60421,"J-Power USA Investment Co, Ltd (51%); Gulf Energy USA, LLC",2548465
3579,2023,Jackson Lake Gas Plant,40.452668,-103.955917,Weldona,MORGAN COUNTY,CO,80653,STERLING ENERGY GROUP INC,37227
3580,2023,Jackson Madison County LF,35.58951,-88.876253,Jackson,MADISON COUNTY,TN,38301,REPUBLIC SERVICES INC,25492
3581,2023,Jackson Prairie Natural Gas Storage,46.53254,-122.835181,Chehalis,LEWIS COUNTY,WA,98532,AVISTA CORP (33.33%); PUGET HOLDINGS LLC (33.33%); THE WILLIAMS COS INC (3,14652
3582,2023,Jal #3 Gas Plant,32.174281,-103.174134,JAL,LEA COUNTY,NM,88252,ENERGY TRANSFER LP,55870
3583,2023,James H Miller Jr,33.6319,-87.0597,Quinton,Jefferson,AL,35130,THE SOUTHERN CO (95.92%); POWERSOUTH ENERGY COOPERATIVE (,16558381
3584,2023,James Hardie Building Products,28.009416,-82.147852,Plant City,HILLSBOROUGH COUNTY,FL,33563,JAMES HARDIE INDUSTRIES PUBLIC LTD CO,29400
3585,2023,"James Hardie Building Products, Inc.",37.059227,-80.731251,Pulaski,PULASKI COUNTY,VA,24301,JAMES HARDIE INDUSTRIES PUBLIC LTD CO,27161
3586,2023,James Lake Gas Plant,31.9636,-102.6018,Goldsmith,ECTOR COUNTY,TX,79741,PHILLIPS 66 (86.8%); ENBRIDGE (US) INC (,78565
3587,2023,James Madison University,38.44111,-78.87445,Harrisonburg,HARRISONBURG CITY,VA,22807,JAMES MADISON UNIVERSITY,26502
3588,2023,James River,37.1086,-93.2592,SPRINGFIELD,Greene,MO,65804,CITY UTILITIES OF SPRINGFIELD MISSOURI,99439
3589,2023,Jameson Gas Plant,32.0488,-100.6821,Silver,COKE COUNTY,TX,76949,WTG JAMESON LP,117776
3590,2023,Jasper County Generating Facility,32.3592,-81.1236,HARDEEVILLE,Jasper,SC,29927,DOMINION ENERGY INC,2054257
3591,2023,Jasper Municipal Gas Utility,38.39,-86.93,Jasper,DUBOIS COUNTY,IN,47547,CITY OF JASPER INDIANA,536
3592,2023,Javelin Energy Partners Management Fort Worth Syncline,32.87126076,-96.93811949,Irving,Unknown,TX,75039,Javelin Energy Partners,43148
3593,2023,Javelin Energy Partners Management Gulf Coast Basin,29.77791,-95.5444,Irving,Unknown,TX,75039,VENADO OPERATING CO LLC,771085
3594,2023,Javelin Energy Partners Management Strawn Basin,32.86937311,-96.93518583,Irving,Unknown,TX,75039,FDL OPERATING LLC,215829
3595,2023,Javelin Energy Partners Managment Uinta Basin,29.75816,-95.36782,Irving,Unknown,TX,75039,EP ENERGY CORP,154651
3596,2023,Javelina,27.805556,-97.45805,Corpus Christi,NUECES COUNTY,TX,78407,Howard Energy Partners LLC,74990
3597,2023,Jay-Bee Oil & Gas Gathering,39.21594,-81.1591,Cairo,RITCHIE COUNTY,WV,26337,JAY-BEE OIL & GAS INC,31707
3598,2023,Jay-Bee Oil & Gas Wellsites,39.2147002,-81.1857736,Cairo,Unknown,WV,26337,JAY-BEE OIL & GAS INC,39803
3599,2023,Jefferson Compressor Station,39.91141,-80.07687,Jefferson,GREENE COUNTY,PA,15344,EQUITRANS MIDSTREAM CORP,53747
3600,2023,Jefferson County Landfill No.1,33.70848,-86.86462,Gardendale,JEFFERSON COUNTY,AL,35071,JEFFERSON COUNTY ALABAMA,236177
3601,2023,Jefferson County Landfill No.2,33.709435,-86.711856,Pinson,JEFFERSON COUNTY,AL,35126,JEFFERSON COUNTY ALABAMA,34142
3602,2023,Jefferson Terminal South,30.008092,-94.03105,NEDERLAND,JEFFERSON COUNTY,TX,77627,JEFFERSON GULF COAST MANAGEMENT PARTNERS LLC,63445
3603,2023,Jeffrey Energy Center,39.2825,-96.1153,ST. MARYS,POTTAWATOMIE COUNTY,KS,66536,EVERGY INC,6117109
3604,2023,Jerry Fork Deep Mine,38.301599,-81.000071,Drennen,Unknown,WV,26667,ALPHA METALLURGICAL RESOURCES INC,14346
3605,2023,"Jetta Operating Company, Inc.",32.75201601,-97.33209398,Fort Worth,Unknown,TX,76102,Jetta Operating Co Inc,36181
3606,2023,Jewel Acquisition - Louisville Facility,40.83595,-81.2741,Louisville,STARK COUNTY,OH,44641,ALLEGHENY TECHNOLOGIES INC,4756
3607,2023,Jim Bridger,41.7378,-108.7875,POINT OF ROCKS,Sweetwater,WY,82942,BERKSHIRE HATHAWAY INC (66.67%); IDACORP INC (3,8973791
3608,2023,"Jireh Semiconductor, Inc.",45.547995,-122.931363,Hillsboro,WASHINGTON COUNTY,OR,97124,ALPHA & OMEGA SEMICONDUCTOR,110902
3609,2023,"John B. Rich Memorial Power Station, Gilberton Power Company",40.79,-76.1984,FRACKVILLE,Schuylkill,PA,17931,RI-CORP DEVELOPMENT INC DBA GILBERTON POWER CO,875724
3610,2023,John E Amos,38.4731,-81.8233,Winfield,Putnam,WV,25213,AMERICAN ELECTRIC POWER CO INC,8750974
3611,2023,John S. Cooper,37.0,-84.5917,SOMERSET,Pulaski,KY,42501,EAST KENTUCKY POWER COOPERATIVE INC,484225
3612,2023,John S. Rainey Generating Station,34.3477,-82.776,IVA,Anderson,SC,29655,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,2632605
3613,2023,John Sevier,36.3767,-82.9639,ROGERSVILLE,Hawkins,TN,37857,US GOVERNME,1714111
3614,2023,John Twitty,37.1519,-93.3892,SPRINGFIELD,Greene,MO,65807,CITY UTILITIES OF SPRINGFIELD MISSOURI,1915922
3615,2023,John W. Turk Power Plant,33.647444,-93.809083,Fulton,HEMPSTEAD COUNTY,AR,71838,EAST TEXAS ELECTRIC COOPERATIVE INC (8.33%); AMERICAN ELECTRIC POWER CO INC (73.33%); OKLAHOMA MUNICIPAL POWER AUTHORITY (6.67%); ARKANSAS ELECTRIC COOPERATIVE CORP (1,2902385
3616,2023,Johns Manville,38.3861357,-97.61425336,McPherson,Unknown,KS,67460,BERKSHIRE HATHAWAY INC,33856
3617,2023,Johns Manville,32.432598,-84.975758,Phenix City,RUSSELL COUNTY,AL,36869,BERKSHIRE HATHAWAY INC,21329
3618,2023,Johns Manville,41.52197,-83.72026,Waterville,LUCAS COUNTY,OH,43566,BERKSHIRE HATHAWAY INC,47168
3619,2023,Johns Manville,32.38548,-97.3924,Cleburne,JOHNSON COUNTY,TX,76033,BERKSHIRE HATHAWAY INC,40070
3620,2023,Johnson County Generation Facility,32.3994,-97.4078,CLEBURNE,Johnson,TX,76033,"LS Power Development, LLC",481331
3621,2023,Johnsonville,36.0278,-87.9861,NEW JOHNSONVILLE,Humphreys,TN,37134,US GOVERNME,476861
3622,2023,Joliet 29,41.4947,-88.125,JOLIET,Will,IL,60436,NRG ENERGY INC,417353
3623,2023,Joliet 9,41.4947,-88.125,JOLIET,Will,IL,60436,NRG ENERGY INC,547
3624,2023,Jonah Energy LLC_AAPG 535_Green River Basin,41.15647,-104.76581,Denver,Unknown,CO,80202,JONAH ENERGY PARENT LLC,292655
3625,2023,Jonathon Lime Plant,41.3844415,-105.4536718,Laramie,Unknown,WY,82072,PETE LIEN & SONS INC,196001
3626,2023,Jones Station,33.5239,-101.7392,LUBBOCK,Lubbock,TX,79408,XCEL ENERGY INC,1075623
3627,2023,"Jordan Development Company, LLC",44.70733,-85.59552,Traverse City,Unknown,MI,49696,JORDAN DEVELOPMENT CO LLC,49633
3628,2023,Jupiter Aluminum Corp,41.596907,-87.484909,HAMMOND,LAKE COUNTY,IN,46320,JUPITER ALUMINUM CORP,25389
3629,2023,K & W LANDFILL,46.786048,-89.12878,ONTONAGON,ONTONAGON COUNTY,MI,49953,WASTE MANAGEMENT INC,58721
3630,2023,KAAPA ETHANOL LLC,40.483359,-99.077224,MINDEN,KEARNEY COUNTY,NE,68959,KAAPA ETHANOL LLC,73391
3631,2023,"KAAPA Ethanol Ravenna, LLC",41.023749,-98.87511,RAVENNA,BUFFALO COUNTY,NE,68869,KAAPA ETHANOL LLC,186225
3632,2023,KAISER ALUMINUM (0145010093),40.01264,-82.46281,HEATH,LICKING COUNTY,OH,43056,KAISER ALUMINUM CORP,26176
3633,2023,KALAELOA COGENERATION PLANT,21.301246,-158.098223,KAPOLEI,HONOLULU COUNTY,HI,96707,KALAELOA PARTNERS LP,917222
3634,2023,KAMIN LLC - Wrens Main,33.272872,-82.404529,WRENS,JEFFERSON COUNTY,GA,30833,KAMIN HOLDCO LLC,36665
3635,2023,KANEKA North America LLC,29.6209,-95.086874,PASADENA,HARRIS COUNTY,TX,77507,KANEKA AMERICAS HOLDING INC,53425
3636,2023,KANKAKEE RDF,41.029754,-87.86591,CHEBANSE,KANKAKEE COUNTY,IL,60922,WASTE MANAGEMENT INC,1764
3637,2023,KANSAS ETHANOL LLC,38.28959,-98.19522,LYONS,RICE COUNTY,KS,67554,KANSAS ETHANOL LLC,111343
3638,2023,KANSAS STATE UNIV MAIN CAMPUS,39.21552,-96.60747,MANHATTAN,RILEY COUNTY,KS,66506,STATE OF KANSAS,37052
3639,2023,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION,21.9786,-159.3422,LIHUE,KAUAI COUNTY,HI,96766,KAUAI ISLAND UTILITY COOPERATIVE,111261
3640,2023,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION",21.899556,-159.585194,ELEELE,KAUAI COUNTY,HI,96705,KAUAI ISLAND UTILITY COOPERATIVE,34141
3641,2023,KDB Central Treating Facility Plant,28.817025,-97.751857,Karnes,Karnes,TX,78151,ENERGY TRANSFER LP,117447
